NOTE! Installing ujson may make loading annotations faster.
Using device: cuda:0
Using math SDPA backend for higher-order gradient compatibility.
Loading COCO dataset...
Loading annotations into memory...
Done (t=8.81s)
Creating index...
index created!
Loading annotations into memory...
Done (t=0.37s)
Creating index...
index created!
Train samples: 117266, Val samples: 4952
Epoch 2, Batch 50/3665: Loss=3.4674
Epoch 2, Batch 100/3665: Loss=3.6381
Epoch 2, Batch 150/3665: Loss=3.6854
Epoch 2, Batch 200/3665: Loss=3.6222
Epoch 2, Batch 250/3665: Loss=3.7555
Epoch 2, Batch 300/3665: Loss=3.3976
Epoch 2, Batch 350/3665: Loss=3.5410
Epoch 2, Batch 400/3665: Loss=3.9161
Epoch 2, Batch 450/3665: Loss=3.8502
Epoch 2, Batch 500/3665: Loss=3.5496
Epoch 2, Batch 550/3665: Loss=3.7292
Epoch 2, Batch 600/3665: Loss=3.6007
Epoch 2, Batch 650/3665: Loss=3.4878
Epoch 2, Batch 700/3665: Loss=3.5197
Epoch 2, Batch 750/3665: Loss=3.2897
Epoch 2, Batch 800/3665: Loss=3.9430
Epoch 2, Batch 850/3665: Loss=3.4885
Epoch 2, Batch 900/3665: Loss=4.0151
Epoch 2, Batch 950/3665: Loss=3.3170
Epoch 2, Batch 1000/3665: Loss=3.7346
Epoch 2, Batch 1050/3665: Loss=3.6460
Epoch 2, Batch 1100/3665: Loss=3.8866
Epoch 2, Batch 1150/3665: Loss=3.8942
Epoch 2, Batch 1200/3665: Loss=3.6378
Epoch 2, Batch 1250/3665: Loss=3.6544
Epoch 2, Batch 1300/3665: Loss=4.1346
Epoch 2, Batch 1350/3665: Loss=3.4512
Epoch 2, Batch 1400/3665: Loss=3.8500
Epoch 2, Batch 1450/3665: Loss=3.3077
Epoch 2, Batch 1500/3665: Loss=3.8726
Epoch 2, Batch 1550/3665: Loss=3.4868
Epoch 2, Batch 1600/3665: Loss=3.6301
Epoch 2, Batch 1650/3665: Loss=3.6939
Epoch 2, Batch 1700/3665: Loss=3.8205
Epoch 2, Batch 1750/3665: Loss=3.6183
Epoch 2, Batch 1800/3665: Loss=3.8176
Epoch 2, Batch 1850/3665: Loss=3.7570
Epoch 2, Batch 1900/3665: Loss=3.5977
Epoch 2, Batch 1950/3665: Loss=3.6489
Epoch 2, Batch 2000/3665: Loss=3.5011
Epoch 2, Batch 2050/3665: Loss=3.7606
Epoch 2, Batch 2100/3665: Loss=3.5406
Epoch 2, Batch 2150/3665: Loss=3.4469
Epoch 2, Batch 2200/3665: Loss=3.6335
Epoch 2, Batch 2250/3665: Loss=3.5372
Epoch 2, Batch 2300/3665: Loss=3.5496
Epoch 2, Batch 2350/3665: Loss=3.4938
Epoch 2, Batch 2400/3665: Loss=3.4846
Epoch 2, Batch 2450/3665: Loss=3.7020
Epoch 2, Batch 2500/3665: Loss=3.8943
Epoch 2, Batch 2550/3665: Loss=3.7442
Epoch 2, Batch 2600/3665: Loss=3.6699
Epoch 2, Batch 2650/3665: Loss=3.9072
Epoch 2, Batch 2700/3665: Loss=3.7354
Epoch 2, Batch 2750/3665: Loss=3.3887
Epoch 2, Batch 2800/3665: Loss=3.9197
Epoch 2, Batch 2850/3665: Loss=3.6737
Epoch 2, Batch 2900/3665: Loss=3.6820
Epoch 2, Batch 2950/3665: Loss=3.7528
Epoch 2, Batch 3000/3665: Loss=3.3978
Epoch 2, Batch 3050/3665: Loss=3.3745
Epoch 2, Batch 3100/3665: Loss=3.6211
Epoch 2, Batch 3150/3665: Loss=3.8949
Epoch 2, Batch 3200/3665: Loss=3.5719
Epoch 2, Batch 3250/3665: Loss=3.5964
Epoch 2, Batch 3300/3665: Loss=3.4203
Epoch 2, Batch 3350/3665: Loss=3.6935
Epoch 2, Batch 3400/3665: Loss=3.7541
Epoch 2, Batch 3450/3665: Loss=3.6214
Epoch 2, Batch 3500/3665: Loss=3.9705
Epoch 2, Batch 3550/3665: Loss=3.3842
Epoch 2, Batch 3600/3665: Loss=3.5325
Epoch 2, Batch 3650/3665: Loss=3.8975
Epoch 2 | Train Loss: 3.6879 | Test Accuracy: 19.22%
Epoch 3, Batch 0/3665: Loss=4.0226
Epoch 3, Batch 50/3665: Loss=3.9689
Epoch 3, Batch 100/3665: Loss=3.6913
Epoch 3, Batch 150/3665: Loss=3.7079
Epoch 3, Batch 200/3665: Loss=3.9745
Epoch 3, Batch 250/3665: Loss=3.8363
Epoch 3, Batch 300/3665: Loss=3.7807
Epoch 3, Batch 350/3665: Loss=3.5530
Epoch 3, Batch 400/3665: Loss=3.8990
Epoch 3, Batch 450/3665: Loss=3.6678
Epoch 3, Batch 500/3665: Loss=3.6147
Epoch 3, Batch 550/3665: Loss=3.8475
Epoch 3, Batch 600/3665: Loss=3.9890
Epoch 3, Batch 650/3665: Loss=3.6469
Epoch 3, Batch 700/3665: Loss=3.2428
Epoch 3, Batch 750/3665: Loss=3.6651
Epoch 3, Batch 800/3665: Loss=3.8170
Epoch 3, Batch 850/3665: Loss=3.7164
Epoch 3, Batch 900/3665: Loss=3.7117
Epoch 3, Batch 950/3665: Loss=3.8878
Epoch 3, Batch 1000/3665: Loss=3.9122
Epoch 3, Batch 1050/3665: Loss=3.7050
Epoch 3, Batch 1100/3665: Loss=3.5290
Epoch 3, Batch 1150/3665: Loss=3.5599
Epoch 3, Batch 1200/3665: Loss=3.9069
Epoch 3, Batch 1250/3665: Loss=3.9045
Epoch 3, Batch 1300/3665: Loss=3.4189
Epoch 3, Batch 1350/3665: Loss=3.5081
Epoch 3, Batch 1400/3665: Loss=3.4973
Epoch 3, Batch 1450/3665: Loss=4.0039
Epoch 3, Batch 1500/3665: Loss=3.2866
Epoch 3, Batch 1550/3665: Loss=3.5300
Epoch 3, Batch 1600/3665: Loss=3.4828
Epoch 3, Batch 1650/3665: Loss=3.2806
Epoch 3, Batch 1700/3665: Loss=3.3042
Epoch 3, Batch 1750/3665: Loss=3.7162
Epoch 3, Batch 1800/3665: Loss=3.8036
Epoch 3, Batch 1850/3665: Loss=3.8544
Epoch 3, Batch 1900/3665: Loss=4.0075
Epoch 3, Batch 1950/3665: Loss=3.5562
Epoch 3, Batch 2000/3665: Loss=3.5728
Epoch 3, Batch 2050/3665: Loss=4.1011
Epoch 3, Batch 2100/3665: Loss=3.6346
Epoch 3, Batch 2150/3665: Loss=3.7706
Epoch 3, Batch 2200/3665: Loss=3.5155
Epoch 3, Batch 2250/3665: Loss=3.6622
Epoch 3, Batch 2300/3665: Loss=3.7259
Epoch 3, Batch 2350/3665: Loss=3.6512
Epoch 3, Batch 2400/3665: Loss=3.8792
Epoch 3, Batch 2450/3665: Loss=3.6021
Epoch 3, Batch 2500/3665: Loss=4.0138
Epoch 3, Batch 2550/3665: Loss=3.9095
Epoch 3, Batch 2600/3665: Loss=3.5555
Epoch 3, Batch 2650/3665: Loss=3.7482
Epoch 3, Batch 2700/3665: Loss=3.6273
Epoch 3, Batch 2750/3665: Loss=3.7942
Epoch 3, Batch 2800/3665: Loss=3.8398
Epoch 3, Batch 2850/3665: Loss=3.4719
Epoch 3, Batch 2900/3665: Loss=3.6120
Epoch 3, Batch 2950/3665: Loss=3.4099
Epoch 3, Batch 3000/3665: Loss=3.5459
Epoch 3, Batch 3050/3665: Loss=3.5992
Epoch 3, Batch 3100/3665: Loss=3.7124
Epoch 3, Batch 3150/3665: Loss=3.5884
Epoch 3, Batch 3200/3665: Loss=3.9060
Epoch 3, Batch 3250/3665: Loss=3.7183
Epoch 3, Batch 3300/3665: Loss=3.5425
Epoch 3, Batch 3350/3665: Loss=3.8502
Epoch 3, Batch 3400/3665: Loss=3.7385
Epoch 3, Batch 3450/3665: Loss=3.6499
Epoch 3, Batch 3500/3665: Loss=3.6846
Epoch 3, Batch 3550/3665: Loss=4.0319
Epoch 3, Batch 3600/3665: Loss=3.9089
Epoch 3, Batch 3650/3665: Loss=3.9447
Epoch 3 | Train Loss: 3.6900 | Test Accuracy: 19.22%
Epoch 4, Batch 0/3665: Loss=3.7801
Epoch 4, Batch 50/3665: Loss=3.9566
Epoch 4, Batch 100/3665: Loss=3.7803
Epoch 4, Batch 150/3665: Loss=3.7082
Epoch 4, Batch 200/3665: Loss=3.7183
Epoch 4, Batch 250/3665: Loss=3.8093
Epoch 4, Batch 300/3665: Loss=3.2690
Epoch 4, Batch 350/3665: Loss=3.8294
Epoch 4, Batch 400/3665: Loss=3.5141
Epoch 4, Batch 450/3665: Loss=3.8529
Epoch 4, Batch 500/3665: Loss=3.6828
Epoch 4, Batch 550/3665: Loss=3.6850
Epoch 4, Batch 600/3665: Loss=3.7062
Epoch 4, Batch 650/3665: Loss=3.9502
Epoch 4, Batch 700/3665: Loss=3.5777
Epoch 4, Batch 750/3665: Loss=3.6981
Epoch 4, Batch 800/3665: Loss=3.5330
Epoch 4, Batch 850/3665: Loss=3.7007
Epoch 4, Batch 900/3665: Loss=3.7614
Epoch 4, Batch 950/3665: Loss=3.4151
Epoch 4, Batch 1000/3665: Loss=4.0734
Epoch 4, Batch 1050/3665: Loss=3.6493
Epoch 4, Batch 1100/3665: Loss=3.5874
Epoch 4, Batch 1150/3665: Loss=3.5991
Epoch 4, Batch 1200/3665: Loss=3.5762
Epoch 4, Batch 1250/3665: Loss=3.9619
Epoch 4, Batch 1300/3665: Loss=3.5681
Epoch 4, Batch 1350/3665: Loss=3.8116
Epoch 4, Batch 1400/3665: Loss=3.3256
Epoch 4, Batch 1450/3665: Loss=3.3922
Epoch 4, Batch 1500/3665: Loss=3.6159
Epoch 4, Batch 1550/3665: Loss=3.4616
Epoch 4, Batch 1600/3665: Loss=3.2604
Epoch 4, Batch 1650/3665: Loss=3.7710
Epoch 4, Batch 1700/3665: Loss=3.7592
Epoch 4, Batch 1750/3665: Loss=3.3805
Epoch 4, Batch 1800/3665: Loss=3.6684
Epoch 4, Batch 1850/3665: Loss=3.6059
Epoch 4, Batch 1900/3665: Loss=3.5612
Epoch 4, Batch 1950/3665: Loss=3.9438
Epoch 4, Batch 2000/3665: Loss=3.8273
Epoch 4, Batch 2050/3665: Loss=3.9147
Epoch 4, Batch 2100/3665: Loss=4.2361
Epoch 4, Batch 2150/3665: Loss=3.7832
Epoch 4, Batch 2200/3665: Loss=3.9631
Epoch 4, Batch 2250/3665: Loss=3.7183
Epoch 4, Batch 2300/3665: Loss=3.5510
Epoch 4, Batch 2350/3665: Loss=3.8334
Epoch 4, Batch 2400/3665: Loss=3.2487
Epoch 4, Batch 2450/3665: Loss=3.9311
Epoch 4, Batch 2500/3665: Loss=3.5890
Epoch 4, Batch 2550/3665: Loss=4.0129
Epoch 4, Batch 2600/3665: Loss=3.9513
Epoch 4, Batch 2650/3665: Loss=3.5698
Epoch 4, Batch 2700/3665: Loss=3.5938
Epoch 4, Batch 2750/3665: Loss=3.2604
Epoch 4, Batch 2800/3665: Loss=3.9078
Epoch 4, Batch 2850/3665: Loss=3.4394
Epoch 4, Batch 2900/3665: Loss=3.6751
Epoch 4, Batch 2950/3665: Loss=4.1203
Epoch 4, Batch 3000/3665: Loss=3.8189
Epoch 4, Batch 3050/3665: Loss=3.6980
Epoch 4, Batch 3100/3665: Loss=3.7070
Epoch 4, Batch 3150/3665: Loss=3.9415
Epoch 4, Batch 3200/3665: Loss=3.3381
Epoch 4, Batch 3250/3665: Loss=3.7452
Epoch 4, Batch 3300/3665: Loss=3.6640
Epoch 4, Batch 3350/3665: Loss=3.5240
Epoch 4, Batch 3400/3665: Loss=3.8918
Epoch 4, Batch 3450/3665: Loss=3.6696
Epoch 4, Batch 3500/3665: Loss=3.8489
Epoch 4, Batch 3550/3665: Loss=3.7020
Epoch 4, Batch 3600/3665: Loss=3.5555
Epoch 4, Batch 3650/3665: Loss=3.8221
Epoch 4 | Train Loss: 3.6641 | Test Accuracy: 19.22%
Epoch 5, Batch 0/3665: Loss=3.6770
Epoch 5, Batch 50/3665: Loss=5.2637
Epoch 5, Batch 100/3665: Loss=3.4620
Epoch 5, Batch 150/3665: Loss=3.4193
Epoch 5, Batch 200/3665: Loss=3.5849
Epoch 5, Batch 250/3665: Loss=3.8040
Epoch 5, Batch 300/3665: Loss=3.4995
Epoch 5, Batch 350/3665: Loss=3.3565
Epoch 5, Batch 400/3665: Loss=3.6302
Epoch 5, Batch 450/3665: Loss=3.5867
Epoch 5, Batch 500/3665: Loss=3.7955
Epoch 5, Batch 550/3665: Loss=3.6515
Epoch 5, Batch 600/3665: Loss=3.4589
Epoch 5, Batch 650/3665: Loss=3.3643
Epoch 5, Batch 700/3665: Loss=3.7425
Epoch 5, Batch 750/3665: Loss=3.7092
Epoch 5, Batch 800/3665: Loss=3.6181
Epoch 5, Batch 850/3665: Loss=3.6809
Epoch 5, Batch 900/3665: Loss=3.5547
Epoch 5, Batch 950/3665: Loss=3.2995
Epoch 5, Batch 1000/3665: Loss=3.6298
Epoch 5, Batch 1050/3665: Loss=3.9766
Epoch 5, Batch 1100/3665: Loss=3.7339
Epoch 5, Batch 1150/3665: Loss=3.8207
Epoch 5, Batch 1200/3665: Loss=3.1755
Epoch 5, Batch 1250/3665: Loss=3.9839
Epoch 5, Batch 1300/3665: Loss=4.1325
Epoch 5, Batch 1350/3665: Loss=3.5310
Epoch 5, Batch 1400/3665: Loss=3.5466
Epoch 5, Batch 1450/3665: Loss=3.1938
Epoch 5, Batch 1500/3665: Loss=3.5313
Epoch 5, Batch 1550/3665: Loss=3.4912
Epoch 5, Batch 1600/3665: Loss=3.6001
Epoch 5, Batch 1650/3665: Loss=3.5457
Epoch 5, Batch 1700/3665: Loss=3.8129
Epoch 5, Batch 1750/3665: Loss=3.7363
Epoch 5, Batch 1800/3665: Loss=3.5741
Epoch 5, Batch 1850/3665: Loss=3.6636
Epoch 5, Batch 1900/3665: Loss=3.6870
Epoch 5, Batch 1950/3665: Loss=4.0858
Epoch 5, Batch 2000/3665: Loss=3.5907
Epoch 5, Batch 2050/3665: Loss=3.5210
Epoch 5, Batch 2100/3665: Loss=3.5404
Epoch 5, Batch 2150/3665: Loss=3.8251
Epoch 5, Batch 2200/3665: Loss=3.7767
Epoch 5, Batch 2250/3665: Loss=3.5598
Epoch 5, Batch 2300/3665: Loss=3.4071
Epoch 5, Batch 2350/3665: Loss=3.7508
Epoch 5, Batch 2400/3665: Loss=3.8022
Epoch 5, Batch 2450/3665: Loss=3.3922
Epoch 5, Batch 2500/3665: Loss=3.6538
Epoch 5, Batch 2550/3665: Loss=3.6855
Epoch 5, Batch 2600/3665: Loss=3.8819
Epoch 5, Batch 2650/3665: Loss=3.9075
Epoch 5, Batch 2700/3665: Loss=3.6505
Epoch 5, Batch 2750/3665: Loss=3.4203
Epoch 5, Batch 2800/3665: Loss=3.7043
Epoch 5, Batch 2850/3665: Loss=4.0116
Epoch 5, Batch 2900/3665: Loss=3.5958
Epoch 5, Batch 2950/3665: Loss=3.4368
Epoch 5, Batch 3000/3665: Loss=3.7787
Epoch 5, Batch 3050/3665: Loss=3.5484
Epoch 5, Batch 3100/3665: Loss=3.4967
Epoch 5, Batch 3150/3665: Loss=3.5728
Epoch 5, Batch 3200/3665: Loss=3.5674
Epoch 5, Batch 3250/3665: Loss=3.7189
Epoch 5, Batch 3300/3665: Loss=3.5881
Epoch 5, Batch 3350/3665: Loss=3.4716
Epoch 5, Batch 3400/3665: Loss=3.5395
Epoch 5, Batch 3450/3665: Loss=3.4254
Epoch 5, Batch 3500/3665: Loss=3.8506
Epoch 5, Batch 3550/3665: Loss=3.6120
Epoch 5, Batch 3600/3665: Loss=3.6436
Epoch 5, Batch 3650/3665: Loss=3.6834
Epoch 5 | Train Loss: 3.6440 | Test Accuracy: 19.22%
Epoch 6, Batch 0/3665: Loss=4.0270
Epoch 6, Batch 50/3665: Loss=4.1873
Epoch 6, Batch 100/3665: Loss=3.8734
Epoch 6, Batch 150/3665: Loss=3.4632
Epoch 6, Batch 200/3665: Loss=3.5904
Epoch 6, Batch 250/3665: Loss=3.5111
Epoch 6, Batch 300/3665: Loss=3.5835
Epoch 6, Batch 350/3665: Loss=3.4117
Epoch 6, Batch 400/3665: Loss=3.4258
Epoch 6, Batch 450/3665: Loss=3.2013
Epoch 6, Batch 500/3665: Loss=3.9230
Epoch 6, Batch 550/3665: Loss=3.5945
Epoch 6, Batch 600/3665: Loss=3.4330
Epoch 6, Batch 650/3665: Loss=3.7529
Epoch 6, Batch 700/3665: Loss=3.6719
Epoch 6, Batch 750/3665: Loss=3.9370
Epoch 6, Batch 800/3665: Loss=3.8415
Epoch 6, Batch 850/3665: Loss=3.7944
Epoch 6, Batch 900/3665: Loss=3.5708
Epoch 6, Batch 950/3665: Loss=3.6883
Epoch 6, Batch 1000/3665: Loss=3.6193
Epoch 6, Batch 1050/3665: Loss=3.6484
Epoch 6, Batch 1100/3665: Loss=3.9586
Epoch 6, Batch 1150/3665: Loss=3.5553
Epoch 6, Batch 1200/3665: Loss=3.6700
Epoch 6, Batch 1250/3665: Loss=3.5707
Epoch 6, Batch 1300/3665: Loss=3.7909
Epoch 6, Batch 1350/3665: Loss=3.6678
Epoch 6, Batch 1400/3665: Loss=3.3327
Epoch 6, Batch 1450/3665: Loss=3.4534
Epoch 6, Batch 1500/3665: Loss=3.7524
Epoch 6, Batch 1550/3665: Loss=2.8789
Epoch 6, Batch 1600/3665: Loss=3.7441
Epoch 6, Batch 1650/3665: Loss=3.9468
Epoch 6, Batch 1700/3665: Loss=3.8352
Epoch 6, Batch 1750/3665: Loss=3.5044
Epoch 6, Batch 1800/3665: Loss=3.6018
Epoch 6, Batch 1850/3665: Loss=3.7927
Epoch 6, Batch 1900/3665: Loss=3.7778
Epoch 6, Batch 1950/3665: Loss=3.4876
Epoch 6, Batch 2000/3665: Loss=3.8322
Epoch 6, Batch 2050/3665: Loss=3.3104
Epoch 6, Batch 2100/3665: Loss=3.9636
Epoch 6, Batch 2150/3665: Loss=3.7561
Epoch 6, Batch 2200/3665: Loss=3.6464
Epoch 6, Batch 2250/3665: Loss=3.6803
Epoch 6, Batch 2300/3665: Loss=3.7679
Epoch 6, Batch 2350/3665: Loss=3.7114
Epoch 6, Batch 2400/3665: Loss=3.5079
Epoch 6, Batch 2450/3665: Loss=3.7719
Epoch 6, Batch 2500/3665: Loss=3.3842
Epoch 6, Batch 2550/3665: Loss=3.5734
Epoch 6, Batch 2600/3665: Loss=3.8234
Epoch 6, Batch 2650/3665: Loss=3.7570
Epoch 6, Batch 2700/3665: Loss=3.7974
Epoch 6, Batch 2750/3665: Loss=3.7991
Epoch 6, Batch 2800/3665: Loss=3.9314
Epoch 6, Batch 2850/3665: Loss=3.8763
Epoch 6, Batch 2900/3665: Loss=3.3953
Epoch 6, Batch 2950/3665: Loss=3.2256
Epoch 6, Batch 3000/3665: Loss=3.9928
Epoch 6, Batch 3050/3665: Loss=3.6715
Epoch 6, Batch 3100/3665: Loss=3.5438
Epoch 6, Batch 3150/3665: Loss=3.5966
Epoch 6, Batch 3200/3665: Loss=3.7410
Epoch 6, Batch 3250/3665: Loss=3.3703
Epoch 6, Batch 3300/3665: Loss=3.7994
Epoch 6, Batch 3350/3665: Loss=3.5257
Epoch 6, Batch 3400/3665: Loss=3.6035
Epoch 6, Batch 3450/3665: Loss=3.7763
Epoch 6, Batch 3500/3665: Loss=3.5791
Epoch 6, Batch 3550/3665: Loss=3.5944
Epoch 6, Batch 3600/3665: Loss=3.6617
Epoch 6, Batch 3650/3665: Loss=3.5424
Epoch 6 | Train Loss: 3.7565 | Test Accuracy: 19.10%
Epoch 7, Batch 0/3665: Loss=3.5558
Epoch 7, Batch 50/3665: Loss=3.5736
Epoch 7, Batch 100/3665: Loss=3.5179
Epoch 7, Batch 150/3665: Loss=3.8625
Epoch 7, Batch 200/3665: Loss=3.4595
Epoch 7, Batch 250/3665: Loss=3.3649
Epoch 7, Batch 300/3665: Loss=3.4433
Epoch 7, Batch 350/3665: Loss=3.4642
Epoch 7, Batch 400/3665: Loss=3.7028
Epoch 7, Batch 450/3665: Loss=3.4515
Epoch 7, Batch 500/3665: Loss=3.9860
Epoch 7, Batch 550/3665: Loss=3.9406
Epoch 7, Batch 600/3665: Loss=3.4990
Epoch 7, Batch 650/3665: Loss=3.6974
Epoch 7, Batch 700/3665: Loss=3.7033
Epoch 7, Batch 750/3665: Loss=4.0156
Epoch 7, Batch 800/3665: Loss=3.7345
Epoch 7, Batch 850/3665: Loss=3.9581
Epoch 7, Batch 900/3665: Loss=3.7157
Epoch 7, Batch 950/3665: Loss=3.8103
Epoch 7, Batch 1000/3665: Loss=4.1279
Epoch 7, Batch 1050/3665: Loss=4.3815
Epoch 7, Batch 1100/3665: Loss=3.6470
Epoch 7, Batch 1150/3665: Loss=3.8423
Epoch 7, Batch 1200/3665: Loss=3.9745
Epoch 7, Batch 1250/3665: Loss=3.3753
Epoch 7, Batch 1300/3665: Loss=3.4792
Epoch 7, Batch 1350/3665: Loss=3.8502
Epoch 7, Batch 1400/3665: Loss=3.4196
Epoch 7, Batch 1450/3665: Loss=3.7889
Epoch 7, Batch 1500/3665: Loss=3.7768
Epoch 7, Batch 1550/3665: Loss=3.6277
Epoch 7, Batch 1600/3665: Loss=3.5390
Epoch 7, Batch 1650/3665: Loss=3.6580
Epoch 7, Batch 1700/3665: Loss=4.0756
Epoch 7, Batch 1750/3665: Loss=3.7729
Epoch 7, Batch 1800/3665: Loss=4.2205
Epoch 7, Batch 1850/3665: Loss=4.2901
Epoch 7, Batch 1900/3665: Loss=3.7653
Epoch 7, Batch 1950/3665: Loss=3.6640
Epoch 7, Batch 2000/3665: Loss=3.7620
Epoch 7, Batch 2050/3665: Loss=4.1025
Epoch 7, Batch 2100/3665: Loss=3.9013
Epoch 7, Batch 2150/3665: Loss=3.0345
Epoch 7, Batch 2200/3665: Loss=3.8550
Epoch 7, Batch 2250/3665: Loss=3.3524
Epoch 7, Batch 2300/3665: Loss=3.6399
Epoch 7, Batch 2350/3665: Loss=3.6607
Epoch 7, Batch 2400/3665: Loss=3.8186
Epoch 7, Batch 2450/3665: Loss=3.3556
Epoch 7, Batch 2500/3665: Loss=3.3037
Epoch 7, Batch 2550/3665: Loss=3.3350
Epoch 7, Batch 2600/3665: Loss=3.9665
Epoch 7, Batch 2650/3665: Loss=3.5752
Epoch 7, Batch 2700/3665: Loss=3.9954
Epoch 7, Batch 2750/3665: Loss=3.5307
Epoch 7, Batch 2800/3665: Loss=3.7300
Epoch 7, Batch 2850/3665: Loss=3.8265
Epoch 7, Batch 2900/3665: Loss=3.7341
Epoch 7, Batch 2950/3665: Loss=3.8227
Epoch 7, Batch 3000/3665: Loss=3.9859
Epoch 7, Batch 3050/3665: Loss=3.7612
Epoch 7, Batch 3100/3665: Loss=3.4039
Epoch 7, Batch 3150/3665: Loss=3.4381
Epoch 7, Batch 3200/3665: Loss=3.8434
Epoch 7, Batch 3250/3665: Loss=3.7198
Epoch 7, Batch 3300/3665: Loss=3.5012
Epoch 7, Batch 3350/3665: Loss=3.6513
Epoch 7, Batch 3400/3665: Loss=3.4022
Epoch 7, Batch 3450/3665: Loss=3.5326
Epoch 7, Batch 3500/3665: Loss=3.9063
Epoch 7, Batch 3550/3665: Loss=3.5337
Epoch 7, Batch 3600/3665: Loss=3.6861
Epoch 7, Batch 3650/3665: Loss=3.5477
Epoch 7 | Train Loss: 3.6281 | Test Accuracy: 19.16%
Epoch 8, Batch 0/3665: Loss=3.8763
Epoch 8, Batch 50/3665: Loss=3.5548
Epoch 8, Batch 100/3665: Loss=3.5090
Epoch 8, Batch 150/3665: Loss=3.7462
Epoch 8, Batch 200/3665: Loss=3.7556
Epoch 8, Batch 250/3665: Loss=3.5357
Epoch 8, Batch 300/3665: Loss=3.8213
Epoch 8, Batch 350/3665: Loss=3.6141
Epoch 8, Batch 400/3665: Loss=3.7421
Epoch 8, Batch 450/3665: Loss=3.3366
Epoch 8, Batch 500/3665: Loss=3.9525
Epoch 8, Batch 550/3665: Loss=3.8278
Epoch 8, Batch 600/3665: Loss=3.4720
Epoch 8, Batch 650/3665: Loss=3.4308
Epoch 8, Batch 700/3665: Loss=3.4286
Epoch 8, Batch 750/3665: Loss=3.4560
Epoch 8, Batch 800/3665: Loss=3.4470
Epoch 8, Batch 850/3665: Loss=3.3853
Epoch 8, Batch 900/3665: Loss=3.9186
Epoch 8, Batch 950/3665: Loss=3.7220
Epoch 8, Batch 1000/3665: Loss=3.5682
Epoch 8, Batch 1050/3665: Loss=3.6463
Epoch 8, Batch 1100/3665: Loss=3.3801
Epoch 8, Batch 1150/3665: Loss=3.5040
Epoch 8, Batch 1200/3665: Loss=3.3781
Epoch 8, Batch 1250/3665: Loss=3.3874
Epoch 8, Batch 1300/3665: Loss=3.6197
Epoch 8, Batch 1350/3665: Loss=3.9380
Epoch 8, Batch 1400/3665: Loss=3.7493
Epoch 8, Batch 1450/3665: Loss=3.6201
Epoch 8, Batch 1500/3665: Loss=3.6566
Epoch 8, Batch 1550/3665: Loss=3.5760
Epoch 8, Batch 1600/3665: Loss=3.9092
Epoch 8, Batch 1650/3665: Loss=3.2968
Epoch 8, Batch 1700/3665: Loss=3.1957
Epoch 8, Batch 1750/3665: Loss=3.2920
Epoch 8, Batch 1800/3665: Loss=3.3922
Epoch 8, Batch 1850/3665: Loss=3.3697
Epoch 8, Batch 1900/3665: Loss=3.4699
Epoch 8, Batch 1950/3665: Loss=3.8929
Epoch 8, Batch 2000/3665: Loss=3.2136
Epoch 8, Batch 2050/3665: Loss=3.6473
Epoch 8, Batch 2100/3665: Loss=3.4588
Epoch 8, Batch 2150/3665: Loss=3.3231
Epoch 8, Batch 2200/3665: Loss=4.1156
Epoch 8, Batch 2250/3665: Loss=3.3732
Epoch 8, Batch 2300/3665: Loss=3.5181
Epoch 8, Batch 2350/3665: Loss=3.6794
Epoch 8, Batch 2400/3665: Loss=3.4314
Epoch 8, Batch 2450/3665: Loss=3.7919
Epoch 8, Batch 2500/3665: Loss=3.7195
Epoch 8, Batch 2550/3665: Loss=3.6661
Epoch 8, Batch 2600/3665: Loss=3.8155
Epoch 8, Batch 2650/3665: Loss=3.3916
Epoch 8, Batch 2700/3665: Loss=3.4950
Epoch 8, Batch 2750/3665: Loss=3.5384
Epoch 8, Batch 2800/3665: Loss=3.6398
Epoch 8, Batch 2850/3665: Loss=3.8614
Epoch 8, Batch 2900/3665: Loss=3.7363
Epoch 8, Batch 2950/3665: Loss=3.9534
Epoch 8, Batch 3000/3665: Loss=3.5114
Epoch 8, Batch 3050/3665: Loss=3.6183
Epoch 8, Batch 3100/3665: Loss=3.7304
Epoch 8, Batch 3150/3665: Loss=3.4037
Epoch 8, Batch 3200/3665: Loss=3.4435
Epoch 8, Batch 3250/3665: Loss=3.6844
Epoch 8, Batch 3300/3665: Loss=3.8757
Epoch 8, Batch 3350/3665: Loss=3.6640
Epoch 8, Batch 3400/3665: Loss=3.9996
Epoch 8, Batch 3450/3665: Loss=3.7295
Epoch 8, Batch 3500/3665: Loss=3.5183
Epoch 8, Batch 3550/3665: Loss=3.7689
Epoch 8, Batch 3600/3665: Loss=3.4862
Epoch 8, Batch 3650/3665: Loss=3.3845
Epoch 8 | Train Loss: 3.6584 | Test Accuracy: 19.22%
Epoch 9, Batch 0/3665: Loss=3.2993
Epoch 9, Batch 50/3665: Loss=3.6140
Epoch 9, Batch 100/3665: Loss=3.4723
Epoch 9, Batch 150/3665: Loss=3.8077
Epoch 9, Batch 200/3665: Loss=3.2752
Epoch 9, Batch 250/3665: Loss=3.4646
Epoch 9, Batch 300/3665: Loss=3.6276
Epoch 9, Batch 350/3665: Loss=3.5823
Epoch 9, Batch 400/3665: Loss=3.4650
Epoch 9, Batch 450/3665: Loss=3.0064
Epoch 9, Batch 500/3665: Loss=3.6865
Epoch 9, Batch 550/3665: Loss=3.6732
